"SourcePath","Status","TestCaseId","PlanId","SuiteId","Error"
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290770\003-upload-and-replace-document-on-magnet-system.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - View and Manage Magnet System Documents: Verify tester can upload and replace a document on an existing magnet system (Happy Path)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290770\004-invalid-document-operations-blocked.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - View and Manage Magnet System Documents: Verify invalid document operations are blocked (Unhappy Path)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290771\001-magnet-system-history-audit.md","Updated","293832","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290771\002-magnet-system-history-full-lifecycle-audit.md","Updated","293833","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290771\003-distinct-history-entries-per-lifecycle-event.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - Magnet System History: Verify distinct history entries are generated for each major lifecycle event (Audit)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290771\003-magnet-system-history-prototype-and-standard-audit.md","Updated","293834","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290771\004-history-records-type-change-on-modify.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - Magnet System History: Verify history records the type change when a magnet system is modified to a prototype (Audit)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290771\004-magnet-system-history-details-and-link-navigation-audit.md","Updated","293835","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290771\005-history-entries-full-details-and-navigation.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - Magnet System History: Verify history entries display full details and navigation links where applicable (Audit)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290772\001-retire-magnet-system-happy-path.md","Updated","293152","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290772\002-retire-magnet-system-not-selectable-validation.md","Updated","293913","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290772\003-retire-blocked-when-in-use.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - Retire Magnet System: Verify retire is blocked when the magnet system is In Use (Unhappy Path)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290772\003-retire-magnet-system-in-use-negative.md","Updated","293914","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290772\004-retire-magnet-system-mandatory-reason-validation.md","Updated","293915","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290772\004-retirement-reason-mandatory.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - Retire Magnet System: Verify a mandatory retirement reason is required before retirement can be confirmed (Validation)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290772\005-retire-action-not-available-without-permission.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - Retire Magnet System: Verify retirement action is not available without edit permission (Security)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290772\005-retire-magnet-system-security-permissions.md","Updated","293916","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290773\001-modify-magnet-system-happy-path.md","Updated","293156","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290773\002-modify-magnet-system-status-restriction-negative.md","Updated","293917","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290773\003-modify-blocked-when-in-use.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - Modify Magnet System: Verify modify is blocked when the magnet system is In Use (Unhappy Path)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290773\003-modify-magnet-system-variant-code-increment.md","Updated","293918","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290773\004-modify-magnet-system-use-existing-prototype.md","Updated","293919","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290773\004-variant-code-increments-on-second-prototype.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - Modify Magnet System: Verify variant code increments sequentially when a second prototype is created from the same source type (Validation)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290773\005-assign-to-existing-prototype-type-during-modify.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - Modify Magnet System: Verify a magnet system can be assigned to an existing prototype type during modify (Happy Path)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290773\005-modify-magnet-system-prototype-creation-rules-and-cancellation.md","Updated","293920","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290773\006-cancel-modify-does-not-create-prototype.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - Modify Magnet System: Verify cancelling the modify action does not create a prototype type or change the magnet system (Unhappy Path)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290773\006-modify-magnet-system-security-permissions.md","Updated","293921","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290773\007-modify-action-not-available-without-permission.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - Modify Magnet System: Verify modify action is not available without edit permission (Security)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290775\001-return-magnet-system-happy-path.md","Updated","293159","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290775\002-return-magnet-system-from-in-stock-negative.md","Updated","293922","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290775\003-return-blocked-when-in-stock.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - Return Magnet System: Verify return is blocked when the magnet system is In Stock (Unhappy Path)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290775\003-return-magnet-system-cleanup-validation.md","Updated","293923","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290775\004-location-cleared-and-status-in-stock-after-return.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - Return Magnet System: Verify location context is cleared and status is In Stock after a successful return (Validation)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290776\001-print-magnet-system-label-happy-path.md","Updated","293162","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290776\002-print-magnet-system-label-content-validation.md","Updated","293163","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290776\003-print-magnet-system-label-prototype-variant.md","Updated","293924","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290776\003-prototype-variant-code-on-label.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - Print Magnet System Label: Verify the prototype variant code appears on the label when the magnet system is linked to a prototype type (Validation)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290777\001-change-magnet-system-happy-path.md","Updated","293165","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290777\002-change-magnet-system-history-regression.md","Updated","293925","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290777\003-change-magnet-system-no-eligible-replacement-negative.md","Updated","293926","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290777\003-install-checked-out-magnet-system-empty-slot.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - Change Magnet System: Verify tester can install a checked-out magnet system into an empty role slot (Happy Path)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290777\004-install-magnet-system-happy-path.md","Updated","293168","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290777\004-uninstall-magnet-system-and-logbook-entry.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - Change Magnet System: Verify tester can uninstall an installed magnet system and logbook and history entries are recorded (Happy Path)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290777\005-install-blocked-when-not-checked-out.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - Change Magnet System: Verify install is blocked when the candidate magnet system is not checked out (Unhappy Path)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290777\005-uninstall-magnet-system-happy-path.md","Updated","293169","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290777\006-change-magnet-system-cancellation.md","Updated","293927","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290777\006-logbook-entry-generated-on-install.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - Change Magnet System: Verify a logbook entry is generated in the tool logbook when a magnet system is installed (Integration)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290777\007-change-magnet-system-search-and-filtering.md","Updated","293928","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290777\007-magnet-system-filter-category-in-logbook.md","Failed",,,,"Test case 'R10.2 Update for CR 286067 - Change Magnet System: Verify the Magnet System filter category is visible and functional in the tool logbook (Integration)' has publish blockers:
[BLOCKER] Requirement traceability section is missing or empty."
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-290777\008-change-magnet-system-security-permissions.md","Updated","293929","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-73354\001-add-role-to-logbook-configuration-happy-path.md","Updated","293089","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-73354\002-add-role-to-logbook-configuration-negative.md","Updated","293090","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-73354\003-add-role-serial-number-lock-magnet-system-regression.md","Updated","293930","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-73354\004-add-role-duplicate-role-name-validation.md","Updated","293931","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-73354\005-add-role-managehardware-edit-permission-required.md","Updated","293418","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-73375\001-remove-comment-or-hardware-configuration-change-from-logbook-happy-path.md","Failed",,,,"Markdown file not found: C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-73375\001-remove-comment-or-hardware-configuration-change-from-logbook-happy-path.md"
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-73375\002-remove-comment-or-hardware-configuration-change-from-logbook-regression.md","Failed",,,,"Markdown file not found: C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-73375\002-remove-comment-or-hardware-configuration-change-from-logbook-regression.md"
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-73375\003-remove-logbook-entry-non-removable-negative.md","Updated","293932","291616","291678",
"C:\repos\pf-evatec\peer-factory-evatec-2026-q2\docs\qa-documents\pf-evatec-phase-2\08-releases\r10\r10.2\change-requests\cr-286067-tracking-of-magnet-systems\requirements\requirement-73375\004-logbook-removal-permissions-matrix.md","Updated","293933","291616","291678",
